Word,lengths
پانچویں_قوم,11
پانچک,5
پانچہ,5
پانڈ,4
پانڈا,5
پانڈرا,6
پانڈراؤ,7
پانڈراؤں,8
پانڈری,6
پانڈریاں,8
پانڈو,5
پانڈوں,6
پانڈک,5
پانڈکی,6
پانڈی,5
پانڈیس,6
پانڈیسی,7
پانڈیں,6
پانڈے,5
پانڑک,5
پانڑکی,6
پانڑی,5
پانک,4
پانکت,5
پانکو,5
پانکھ,5
پانکھی,6
پانگ,4
پانگا,5
پانگا_لون,9
پانگرا,6
پانگل,5
پانگو,5
پانگڑا,6
پانگڑاؤ,7
پانگڑاؤں,8
پانگہ,5
پانہ,4
پانی,4
پانی_بوند,9
پانی_بیل,8
پانی_دیوا,9
پانی_میں,8
پانی_پانی,9
پانی_پی_کر,10
پانی_کا_بال,11
پانی_کا_بلبلا,13
پانی_کا_بلبلہ,13
پانی_کا_تیش,11
پانی_کا_دباؤ,12
پانی_کا_ریلا,12
پانی_کا_سانپ,12
پانی_کا_شباب,12
پانی_کا_نقش,11
پانی_کا_نکاس,12
پانی_کی_دھکیل,13
پانی_کی_سرسراہٹ,15
پانی_کی_چادر,12
پانی_کی_چھاگل,13
پانی_کے_بلبلوں,14
پانی_کے_بلبلے,13
پانی_کے_ریلوں,13
پانی_کے_ریلے,12
پانی_کے_سانپ,12
پانی_کے_سانپوں,14
پانی_کے_مول,11
پانی_کے_نفکاس,13
پانی_کے_نقاش,12
پانی_کے_نقش,11
پانی_کے_نقشوں,13
پانی_کے_نکاسوں,14
پانیوں,6
پانے,4
پاو,3
پاو_آنہ,7
پاو_بھر,7
پاو_روم,7
پاو_سیری,8
پاوؤ,4
پاوؤں,5
پاوئی,5
پاوئیں,6
پاوئیے,6
پاوئے,5
پاوار,5
پاوتا,5
پاوتی,5
پاوتیں,6
پاوتے,5
پاور,4
پاور_ہاؤس,9
پاورز,5
پاورق,5
پاورقی,6
پاوس,4
پاوسی,5
پاول,4
پاولا,5
پاولاؤ,6
پاولاؤں,7
پاولی,5
پاولیاں,7
پاومان,6
پاون,4
پاونا,5
پاوناؤ,6
پاوناؤں,7
پاونائے,7
پاونتا,6
پاونتائی,8
پاونی,5
پاونیں,6
پاونے,5
پاوڈر,5
پاوڈر_روم,9
پاوڈروں,7
پاوڑا,5
پاوڑاؤ,6
پاوڑاؤں,7
پاوڑی,5
پاوڑیاں,7
پاوک,4
پاوکی,5
پاوں,4
پاوی,4
پاویا,5
پاٹ,3
پاٹ_دار,7
پاٹ_رانی,8
پاٹ_شالا,8
پاٹا,4
پاٹا_شاکہ,9
پاٹالوک,7
پاٹتا,5
پاٹتی,5
پاٹتیں,6
پاٹتے,5
پاٹل,4
پاٹلا,5
پاٹلابھ,7
پاٹلابھیں,9
پاٹلد,5
پاٹلدؤ,6
پاٹلدؤں,7
پاٹلدئیں,8
پاٹلکا,6
پاٹلکاؤ,7
پاٹلکاؤں,8
پاٹلی,5
پاٹلی_پتر,9
پاٹلیاں,7
پاٹن,4
پاٹنا,5
پاٹناں,6
پاٹنی,5
پاٹنیں,6
پاٹنے,5
پاٹو,4
پاٹونی,6
پاٹوک,5
پاٹوکاں,7
پاٹوں,5
پاٹچر,5
پاٹچرے,6
پاٹھ,4
پاٹھا,5
پاٹھاؤ,6
پاٹھاؤں,7
پاٹھائی,7
پاٹھان,6
پاٹھاناں,8
پاٹھت,5
پاٹھتاں,7
پاٹھل,5
پاٹھلاں,7
پاٹھمار,7
پاٹھماراں,9
پاٹھن,5
پاٹھک,5
پاٹھکا,6
پاٹھکاؤ,7
پاٹھکاؤں,8
پاٹھکائیں,9
پاٹھکاں,7
پاٹھی,5
پاٹہکا,6
پاٹہکاؤ,7
پاٹہکاؤں,8
پاٹہکائیں,9
پاٹی,4
پاٹیاں,6
پاٹیر,5
پاٹیراں,7
پاٹیریں,7
پاٹیو,5
پاٹیں,5
پاٹیے,5
پاٹے,4
پاٹے_خان,8
پاپ,3
پاپ_شو,6
پاپ_میوزک,9
پاپ_نگر,7
پاپا,4
پاپائیت,7
پاپائےروم,9
پاپاتما,7
پاپاخ,5
پاپاخیں,7
پاپان_صدی,9
پاپاورائن,9
پاپاورائنیں,11
پاپاک,5
پاپاکال,7
پاپاکالیں,9
پاپبندی,7
پاپبندیاں,9
پاپر,4
پاپری,5
پاپریت,6
پاپل,4
پاپلر,5
پاپلراں,7
پاپلروں,7
پاپلن,5
پاپلین,6
پاپلیٹ,6
پاپلیٹیں,8
پاپن,4
پاپنی,5
پاپنیاں,7
پاپنیں,6
پاپوائے_نیوگنی,14
پاپوش,5
پاپوش_بازی,10
پاپوش_در_بغل,12
پاپوش_زر,8
پاپوش_سے,8
پاپوش_کاری,10
پاپوش_کی_خاک_سے,15
پاپوش_گاہ,9
پاپوشی,6
پاپولر,6
پاپوں,5
پاپچپلی,7
پاپچپلیاں,9
پاپڑ,4
پاپڑا,5
پاپڑوں,6
پاپڑی,5
پاپڑی_لون,9
پاپڑی_نمک,9
پاپڑی_پتنگ,10
پاپڑیاں,7
پاپک,4
پاپکاں,6
پاپی,4
پاپیا,5
پاپیاؤ,6
پاپیاؤں,7
پاپیادہ,7
پاپیرس,6
پاپیو,5
پاپیوں,6
پاپیں,5
پاپے,4
پاچ,3
پاچال,5
پاچاہ,5
پاچل,4
پاچلیں,6
پاچن,4
پاچنک,5
پاچنکیں,7
پاچنی,5
پاچنیاں,7
پاچنیں,6
پاچنییں,7
پاچپی,5
پاچک,4
پاچک_دستی,9
پاچکا,5
پاچکاؤ,6
پاچکاؤں,7
پاچکائیں,8
پاچکی,5
پاچھ,4
پاچھن,5
پاچھنا,6
پاچھور,6
پاچھوریں,8
پاچھی,5
پاچھیاں,7
پاچہ,4
پاچی,4
پاچیاں,6
پاڈھا,5
پاڑ,3
پاڑا,4
پاڑدی,5
پاڑھ,4
پاڑھا,5
پاڑھت,5
پاڑھتی,6
پاڑھر,5
پاڑھرے,6
پاڑھل,5
پاڑھی,5
پاڑھیاں,7
پاڑہ,4
پاژند,5
پاک,3
پاک_باز,7
پاک_بازی,8
پاک_باطن,8
پاک_بیں,7
پاک_بے_نیاز,11
پاک_دامانی,10
پاک_دامن,8
پاک_دامنی,9
پاک_دل,6
پاک_دلوں,8
پاک_دلی,7
پاک_دماغی,9
پاک_ذات,7
پاک_رائے,8
پاک_رو,6
پاک_روی,7
پاک_زاد,7
پاک_زادہ,8
پاک_سیرت,8
پاک_شدنی,8
پاک_شراکت,9
پاک_صاف,7
پاک_صورت,8
پاک_طینت,8
پاک_طینتی,9
پاک_فوج,7
پاک_محبت,8
پاک_نظر,7
پاک_نفس,7
پاک_نویسی,9
پاک_نہاد,8
پاک_پرور_گار,12
پاک_پروردگار,12
پاک_چلن,7
پاک_کرنی,8
پاکا,4
پاکار,5
پاکاں,5
پاکباز,6
پاکدامن,7
پاکر,4
پاکستا,6
پاکستان,7
پاکستان_تحریک_انصاف,19
پاکستان_سپر_لیگ,15
پاکستان_مسلم_لیگ,16
پاکستان_پیپلز_پارٹی,19
پاکستانی,8
پاکستانیت,9
پاکستانیتیں,11
پاکستانیو,9
پاکستانیوں,10
پاکسی,5
پاکسیاں,7
پاکشک,5
پاکل,4
پاکلی,5
پاکلیاں,7
پاکواڑی,7
پاکواڑیاں,9
پاکوب,5
پاکوبی,6
پاکٹ,4
پاکٹ_ایڈیشن,11
پاکٹ_بک,7
پاکٹ_بکس,8
پاکٹ_لیمپ,9
پاکٹ_مار,8
پاکٹ_واچ,8
پاکٹ_ڈائری,10
پاکٹ_ڈائریز,11
پاکٹ_ڈائریوں,12
پاکٹوں,6
پاکٹھ,5
پاکٹھیں,7
پاکٹیں,6
پاکپتن,6
پاکڑ,4
پاکڑیا,6
پاکک,4
پاکھ,4
پاکھا,5
پاکھال,6
پاکھالیں,8
پاکھان,6
پاکھانیں,8
پاکھر,5
پاکھری,6
پاکھل,5
پاکھلی,6
پاکھلیاں,8
پاکھلیں,7
پاکھنڈ,6
پاکھنڈی,7
پاکھٹ,5
پاکھڑ,5
پاکھڑاں,7
پاکی,4
پاکیا,5
پاکیاؤ,6
پاکیاؤں,7
پاکیاں,6
پاکیج,5
پاکیجیں,7
پاکیزگی,7
پاکیزہ,6
پاکیزہ_بوم,10
پاکیزہ_خو,9
پاکیزہ_سرشت,11
پاکیزہ_سیرت,11
پاکیزہ_سیرتوں,13
پاکیزہ_صورت,11
پاکیزہ_صورتوں,13
پاکیزہ_صورتیں,13
پاکیزہ_طبع,10
پاکیزہ_طینت,11
پاکیزہ_گوہر,11
پاکیزہ_گہر,10
پاکیو,5
پاکیٹ,5
پاکیہ,5
پاگ,3
پاگا,4
پاگاؤ,5
پاگاؤں,6
پاگاہ,5
پاگاہی,6
پاگر,4
پاگرنا,6
پاگل,4
پاگل_خانہ,9
پاگل_پن,7
پاگل_پنا,8
پاگلو,5
پاگلوں,6
پاگن,4
پاگنیں,6
پاگھر,5
پاگھریں,7
پاگیزگی,7
پاہ,3
پاہا,4
پاہاؤ,5
پاہاؤں,6
پاہائے,6
پاہات,5
پاہاتی,6
پاہال,5
پاہالیں,7
پاہان,5
پاہاڑ,5
پاہاڑی,6
پاہرو,5
پاہز,4
پاہل,4
پاہن,4
پاہنا,5
پاہناؤ,6
پاہناؤں,7
پاہنائی,7
پاہننا,6
پاہنی,5
پاہنیاں,7
پاہو,4
پاہونا,6
پاہونی,6
پاہی,4
پاہی_کاشت,9
پاہیاں,6
پایا,4
پایا_میٹر,9
پایا_میڑ,8
پایاب,5
پایاجاتا,8
پایان,5
پایان_صدی,9
پایان_کار,9
پایاں,5
پایدار,6
پایر,4
پایرا,5
پایریں,6
پایز,4
پایس,4
پایسا,5
پایساؤ,6
پایساؤں,7
پایسک,5
پایسیں,6
پایل,4
پایلوں,6
پایلی,5
پایلیاں,7
پایلیں,6
پاین,4
پایندگی,7
پایندگیاں,9
پایندہ,6
پاینیں,6
پایونیر,7
پایک,4
پایہ,4
پایہ_اعتبار,11
پایہ_میٹر,9
پایۂ_تخت,8
پاے,3
پاے_افزار,9
پاے_برکاب,9
پاے_بست,7
پاے_تابہ,8
پاے_تخت,7
پاے_تراب,8
پاے_ثبات,8
پاے_جوبیں,9
پاے_لغز,7
پاے_مرد,7
پاے_نام,7
پاے_پوش,7
پاے_پیشانی,10
پاے_کوب,7
پب,2
پبئ,3
پبئی,4
پبت,3
پبتر,4
پبز,3
پبلا,4
پبلسٹی,6
پبلسٹیز,7
پبلش,4
پبلشر,5
پبلشرز,6
پبلشروں,7
پبلشنگ,6
پبلشنگ_ہاؤس,11
پبلشنگ_ہاؤسز,12
پبلشنگز,7
پبلک,4
پبلک_اسکول,10
پبلک_اوپینین,12
پبلک_ریلیشنز,12
پبلک_سروس_کمیشن,15
پبلک_سیکٹر,10
پبلک_لائبریری,13
پبلک_لائف,9
پبلک_ورک,8
پبلک_ورکس,9
پبلک_ورکس_ڈپارٹمنٹ,18
پبلک_ورکس_ڈیپارٹمنٹ,19
پبلک_پارک,9
پبلک_پارکس,10
پبلک_پارکوں,11
پبلک_گارڈن,10
پبلکن,5
پبلی,4
پبلیکیشنز,9
پبن,3
پبٹھا,5
پبیاہٹ,6
پبیاہٹیں,8
پبیں,4
پت,2
پت_جھڑ,6
پت_جھڑی,7
پت_روگ,6
پتا,3
پتاؤ,4
پتاؤں,5
پتائی,5
پتائیاں,7
پتابہ,5
پتابہ_بردار,11
پتار,4
پتاری,5
پتاریاں,7
پتاس,4
پتاسیاں,7
پتال,4
پتالی,5
پتانا,5
پتانشانپتا,10
پتاور,5
پتاک,4
پتاکا,5
پتاکن,5
پتاکناں,7
پتاکنی,6
پتاکک,5
پتاککے,6
پتاکے,5
پتخہ_بات,8
پتخہ_مزاج,9
پتر,3
پتر_تیرتھ,9
پتر_پوجا,8
پترا,4
پترائی,6
پترائیاں,8
پترورنا,7
پترورناؤ,8
پترورناؤں,9
پترورنائیں,10
پترول,5
پترولی,6
پترولیم,7
پتروں,5
پترکار,6
پترہ,4
پتری,4
پتریا,5
پتریاؤ,6
پتریاؤں,7
پتریاں,6
پترے,4
پتسواہا,7
پتسواہاؤ,8
پتسواہاں,8
پتق,3
پتل,3
پتلا,4
پتلا_حال,8
پتلائی,6
پتلائیاں,8
پتلو,4
پتلواں,6
پتلون,5
پتلونوں,7
پتلونیں,7
پتلوں,5
پتلکا,5
پتلکاؤ,6
پتلکاؤں,7
پتلکااں,7
پتلہ,4
پتلی,4
پتلی_باز,8
پتلی_بازوں,10
پتلی_دال_کا_کھانے_وا,20
پتلی_زبان,9
پتلی_کا_تارا,12
پتلی_گھر,8
پتلیاں,6
پتلیوں,6
پتلیوں_کا_ناچ,13
پتلے,4
پتلے_حال,8
پتلے_حالات,10
پتمئی,5
پتمئیاں,7
پتمبر,5
پتمبرا,6
پتمبری,6
پتمبریاں,8
پتن,3
پتنا,4
پتناؤ,5
پتناؤں,6
پتنائیں,7
پتنبر,5
پتنبراں,7
پتنکھا,6
پتنگ,4
پتنگ_باز,8
پتنگ_بازی,9
پتنگ_سازی,9
پتنگ_چھری,9
پتنگا,5
پتنگاؤ,6
پتنگاؤں,7
پتنگو,5
پتنگوؤں,7
پتنگواں,7
پتنگوں,6
پتنگکا,6
پتنگی,5
پتنگیاں,7
پتنگیں,6
پتنگے,5
پتنی,4
پتنیاں,6
پتوئی,5
پتوئیاں,7
پتوا,4
پتواؤ,5
پتواؤں,6
پتوائی,6
پتوائیاں,8
پتوائیں,7
پتوار,5
پتواروں,7
پتواری,6
پتواریا,7
پتواریاں,8
پتواریں,7
پتواس,5
پتواسی,6
پتوال,5
پتوالیں,7
پتوانسا,7
پتوانسہ,7
پتواڑا,6
پتوتن,5
پتور,4
پتورا,5
پتوراؤ,6
پتوراں,6
پتوریا,6
پتوریاؤ,7
پتوریاؤں,8
پتوریائیں,9
پتورے,5
پتولا,5
پتولہ,5
پتولی,5
پتولیاں,7
پتونتی,6
پتونتیاں,8
پتونیا,6
پتونیاؤ,7
پتونیاؤں,8
پتوڑا,5
پتوڑاؤ,6
پتوڑائیں,8
پتوں,4
پتوہ,4
پتوین,5
پتک,3
پتکا,4
پتکی,4
پتکیاں,6
پتھ,3
پتھا,4
پتھائی,6
پتھائیاں,8
پتھارا,6
پتھارے_دار,10
پتھتا,5
پتھتی,5
پتھتیں,6
پتھتے,5
پتھدرم,6
پتھدرمیں,8
پتھر,4
پتھر_بازی,9
پتھر_تلے_کا_ہاتھ,16
پتھر_توڑ,8
پتھر_زمین,9
پتھر_مکھی,9
پتھر_پھول,9
پتھر_پھوڑ,9
پتھر_پھوڑا,10
پتھر_پھوڑی,10
پتھر_پھوڑیاں,12
پتھر_چور,8
پتھر_چٹ,7
پتھر_چٹا,8
پتھر_چٹو,8
پتھر_کا_بت,10
پتھر_کا_جگر,11
پتھر_کا_دل,10
پتھر_کا_سا,10
پتھر_کا_چھاپا,13
پتھر_کا_کلیجا,13
پتھر_کا_کلیجہ,13
پتھر_کا_کوئلہ,13
پتھر_کا_کیڑا,12
پتھر_کارا,9
پتھر_کاسا,9
پتھر_کلا,8
پتھر_کلہ,8
پتھر_کی_سل,10
پتھر_کی_لکیر,12
پتھر_کے_جگر,11
پتھر_کے_سے,10
پتھرا,5
پتھراؤ,6
پتھراؤں,7
پتھرائی,7
پتھرائیاں,9
پتھرائیو,8
پتھرائیں,8
پتھرائیے,8
پتھرائے,7
پتھراتا,7
پتھراتی,7
پتھراتیں,8
پتھراتے,7
پتھرانا,7
پتھرانی,7
پتھرانے,7
پتھراو,6
پتھراہا,7
پتھرایا,7
پتھروٹا,7
پتھروٹاؤ,8
پتھروٹاؤں,9
پتھروٹی,7
پتھروٹیاں,9
پتھروں,6
پتھری,5
پتھریاں,7
پتھریل,6
پتھریلا,7
پتھریلوں,8
پتھریلی,7
پتھریلے,7
پتھل,4
پتھن,4
پتھنا,5
پتھنار,6
پتھنی,5
پتھنے,5
پتھواری,7
پتھورا,6
پتھڑا,5
پتھڑاؤ,6
پتھڑاؤں,7
پتھڑائی,7
پتھک,4
پتھکا,5
پتھہ,4
پتھی,4
پتھیا,5
پتھیاؤ,6
پتھیاؤں,7
پتھیائی,7
پتھیاں,6
پتھیرا,6
پتھیں,5
پتھیے,5
پتھے,4
پتہ,3
پتی,3
پتی_برت,7
پتی_برتا,8
پتی_دار,7
پتی_داری,8
پتیا,4
پتیاؤ,5
پتیاؤں,6
پتیائی,6
پتیائیں,7
پتیائے,6
پتیار,5
پتیارا,6
پتیاری,6
پتیاریں,7
پتیانا,6
پتیانی,6
پتیانیاں,8
پتیاں,5
پتیایا,6
پتیت,4
پتیر,4
پتیرا,5
پتیری,5
پتیریاں,7
پتیریں,6
پتیل,4
پتیلا,5
پتیلوں,6
پتیلہ,5
پتیلی,5
پتیلیاں,7
پتیلے,5
پتیورا,6
پتیوں,5
پتیھر,5
پتے,3
پتے_باز,7
پتے_بالے,8
پتے_باے,7
پتے_ماری,8
پتے_کی,6
پتے_کی_بات,10
پج,2
پجا,3
پجاؤ,4
پجائی,5
پجائیاں,7
پجاائی,6
پجار,4
پجارن,5
پجارننیں,8
پجاری,5
پجاریو,6
پجاریوں,7
پجامہ,5
پجانا,5
پجاوا,5
پجاوہ,5
پجاپا,5
پجاپاؤ,6
پجاپاؤں,7
پجاپائے,7
پجایا,5
پجایاؤ,6
پجایاؤں,7
پجر,3
پجر_سوراخ,9
پجر_نلی,7
پجرن,4
پجرنا,5
پجن_ہول,7
پجنا,4
پجوا,4
پجواؤ,5
پجواؤں,6
پجوائی,6
پجوائیاں,8
پجوائیں,7
پجوائیںں,8
پجوائیے,7
پجوائے,6
پجواتا,6
پجواتی,6
پجواتیں,7
پجواتے,6
پجوانا,6
پجوانی,6
پجوانے,6
پجوایا,6
پجوڑا,5
پجوڑا_پن,8
پجوڑاپن,7
پجوڑی,5
پجوڑیاں,7
پجوڑے,5
پجوکا,5
پجوکاؤ,6
پجوکاؤں,7
پجوکھا,6
پجھانہیا,8
پجھاور,6
پجہر,4
پجہری,5
پجیب,4
پجیبیں,6
پخ,2
پخال,4
پخالی,5
پخالیاں,7
پخانہ,5
پخت,3
پخت_و_پز,8
پختا,4
پختان,5
پختانا,6
پختاں,5
پختری,5
پختریاں,7
پختون,5
پختونخوا,8
پختونخواہ,9
پختونو,6
پختونوں,7
پختوں,5
پختڑیاں,7
پختگی,5
پختگیاں,7
پختہ,4
پختہ_ارادہ,10
پختہ_بات,8
پختہ_تر,7
پختہ_خط,7
پختہ_خیال,9
پختہ_داری,9
پختہ_رائے,9
پختہ_عزم,8
پختہ_عمر,8
پختہ_مزاج,9
پختہ_مزاجی,10
پختہ_مزاجیاں,12
پختہ_مزاجیوں,12
پختہ_مغز,8
پختہ_مغزی,9
پختہ_چھت,8
پختہ_کار,8
پختہ_کاری,9
پختہ_کاریاں,11
پختہ_کاریوں,11
پختے,4
پخش,3
پخشہ,4
پخشی,4
پخشیاں,6
پخشے,4
پخما,4
پخمہ,4
پخنا,4
پخنی,4
پخنیاں,6
پخچی,4
پخچیاں,6
پخیا,4
پد,2
پد_ماکھ,7
پدا,3
پدائی,5
پدائیں,6
پدائے,5
پدات,4
پداتک,5
پداتے,5
پدارا,5
پداراؤ,6
پدارائیں,8
پدارت,5
پدارتھ,6
پدارتیں,7
پدارگھ,6
پدارگھیہ,8
پداس,4
پداسن,5
پداسنی,6
پداسنیں,7
پداسی,5
پداسیں,6
پداہا,5
پدبی,4
پدج,3
پدر,3
پدر_سوختہ,9
پدر_طریقت,9
پدرام,5
پدرانہ,6
پدرسوختہ,8
پدرطریقت,8
پدرود,5
پدری,4
پدری_اقتدار,11
پدری_اقتداروں,13
پدری_عنصر,9
پدریت,5
پدستھ,5
پدل,3
پدم,3
پدم_آسن,7
پدم_بھوشن,9
پدم_دار,7
پدم_شری,7
پدم_ناتھ,8
پدم_پران,8
پدما,4
پدماسن,6
پدماوتی,7
پدماٹ,5
پدماکر,6
پدماکھ,6
پدمج,4
پدمجی,5
پدمن,4
پدمنی,5
پدمنیں,6
پدمک,4
پدمکی,5
پدمکیاں,7
پدنا,4
پدنی,4
پدنیاں,6
پدو,3
پدودک,5
پدورک,5
پدومنی,6
پدوڑا,5
پدوی,4
پدویاں,6
پدوییں,6
پدوے,4
پدڑی,4
پدڑیاں,6
پدک,3
پدکڑ,4
پدکڑی,5
پدکڑیاں,7
پدھار,5
پدھارا,6
پدھارائی,8
پدھارائیاں,10
پدھارتا,7
پدھارتی,7
پدھارتیں,8
پدھارتے,7
پدھارنا,7
پدھارنی,7
پدھارنے,7
پدھاری,6
پدھاریں,7
پدھاریے,7
پدھارے,6
پدھان,5
پدھانی,6
پدھانیاں,8
پدھت,4
پدی,3
پدید,4
پدیدار,6
پدیدی,5
پدین,4
پدینہ,5
پدیوی,5
پدیہ,4
پدیے,4
پذیر,4
پذیرا,5
پذیرائی,7
پذیرائیاں,9
پذیرختہ,7
پذیرش,5
پذیرندہ,7
پذیرہ,5
پذیری,5
پذیریاں,7
پذیریوں,7
پر,2
پر_آب,5
پر_آبلہ,7
پر_آتش,6
پر_آرزو,7
پر_آشوب,7
پر_اثر,6
پر_ارماں,8
پر_استکراہ,10
پر_اسرار,8
پر_اضطرار,9
پر_افشاں,8
پر_الم,6
پر_الوان,8
پر_امن,6
پر_امید,7
پر_اندام,8
پر_اپکاری,9
پر_بار,6
پر_بال,6
پر_برگ_و_ثمر,12
پر_بریدہ,8
پر_بستگی,8
پر_بستہ,7
پر_بھینچ,8
پر_بہار,7
پر_تاب,6
پر_تابی,7
پر_تابیاں,9
پر_تابیوں,9
پر_تاثیر,8
پر_تصنع,7
پر_تفاعل,8
پر_تموج,7
پر_تو,5
پر_تکلف,7
پر_جلال,7
پر_جوش,6
پر_جگر,6
پر_حجاب,7
پر_حذر,6
پر_حسرت,7
پر_خار,6
پر_خشوع,7
پر_خطر,6
پر_خور,6
پر_خوردہ,8
پر_خیالی,8
پر_دامنی,8
پر_در,5
پر_درد,6
پر_دل,5
پر_دلی,6
پر_دم,5
پر_دیس,6
پر_رعب,6
پر_رفعت,7
پر_رم,5
پر_ریختہ,8
پر_زن,5
پر_زنی,6
پر_زور,6
پر_ستارتھ,9
پر_سرخاب,8
پر_سمائد,8
پر_سنتا,7
پر_سوز,6
پر_سٹیج,7
پر_سکون,7
پر_شتاب,7
پر_شور,6
پر_شور_تنفس,11
پر_شکستہ,8
پر_شکم,6
پر_شکن,6
پر_شکوہ,7
پر_صحت,6
پر_ضیا,6
پر_طاؤس,7
پر_غبار,7
پر_غذائیت,9
پر_غرور,7
پر_غم,5
پر_فتن,6
پر_فتنہ,7
پر_فریب,7
پر_فسون,7
پر_فسوں,7
پر_فضا,6
پر_فن,5
پر_قلم,6
پر_قوت,6
پر_قینچ,7
پر_قیچ,6
پر_لطف,6
پر_لوک,6
پر_متن,6
پر_محلہ,7
پر_مذاق,7
پر_مراد,7
پر_مزا,6
پر_مزہ,6
پر_معنی,7
پر_مغز,6
پر_ملال,7
پر_ملک,6
پر_مکر,6
پر_مہرہ,7
پر_نعمت,7
پر_نم,5
پر_نمود,7
پر_نور,6
پر_نویس,7
پر_وقر,6
پر_ویدن,7
پر_پرزہ,7
پر_پرواز,8
پر_پکوہ,7
پر_پیچ,6
پر_چیں,6
پر_کا_تکیہ,10
پر_کار,6
پر_کدورت,8
پر_کشش,6
پر_کوب,6
پر_کھلا,7
پر_کیفیت,8
پر_کینہ,7
پر_گو,5
پر_گوشت,7
پر_ہول,6
پر_ہیبت,7
پر_یوگ,6
پرآتش,5
پرآور,5
پرئی,4
پرئییاں,7
پرا,3
پرا_ئے,6
پرائز,5
پرائز_بانڈ,10
پرائزز,6
پرائس,5
پرائسٹنٹ,8
پرائشچت,7
پرائم,5
پرائم_منسٹر,11
پرائم_منسٹرز,12
پرائمان,7
پرائمر,6
پرائمرل,7
پرائمرنگ,8
پرائمری,7
پرائن,5
پرائنیں,7
پرائچہ,6
پرائی,5
پرائی_آگ,8
پرائی_اولاد,11
پرائی_اولادوں,13
پرائی_اولادیں,13
پرائی_بات,9
پرائی_باتوں,11
پرائی_باتیں,11
پرائی_جنی,9
پرائی_جوتی,10
پرائی_جوتیاں,12
پرائی_جوتیوں,12
پرائی_زنجیر,11
پرائی_زنجیروں,13
پرائی_زنجیریں,13
پرائی_عورت,10
پرائی_عورتوں,12
پرائی_عورتیں,12
پرائی_مصیبت,11
پرائی_مصیبتوں,13
پرائی_مصیبتیں,13
پرائی_چوٹ,9
پرائی_چوٹوں,11
پرائی_چوٹیں,11
پرائیت,6
پرائیتیں,8
پرائیوٹ,7
پرائیویسی,9
پرائیویٹ,8
پرائیویٹ_اسکول,14
پرائیویٹ_اسکولوں,16
پرائیویٹ_امتحان,15
پرائیویٹ_امتحانات,17
پرائیویٹ_امتحانوں,17
پرائیویٹ_سکریٹری,16
پرائیویٹ_سکریٹریاں,18
پرائیویٹی,9
پرائیویٹیاں,11
پرائے,5
پرائے_بس_میں,12
پرائے_خون,9
پرائے_کا_دن,11
پرابلم,6
پرابلمز,7
پرابلیہ,7
پرات,4
پراتن,5
پراتنیں,7
پراتوں,6
پراتھنا,7
پراتہ,5
پراتیں,6
پراثر,5
پراجت,5
پراجتیں,7
پراجنا,6
پراجناؤ,7
پراجناؤں,8
پراجیکٹ,7
پراجیکٹس,8
پراجیکٹوں,9
پراجے,5
پراجے_مان,9
پراجے_کرنا,10
پراداریہ,8
پرادھا,6
پرادھی,6
پرادھین,7
پرار,4
پراربدھ,7
پراربدھیں,9
پرارتھ,6
پرارتھنا,8
پرارتھی,7
پرارتھیاں,9
پرارتھیں,8
پرارسال,7
پرارست,6
پرارستی,7
پرارماں,7
پراس,4
پراساد,6
پراسادے,7
پراستا,6
پراستاؤ,7
پراستاؤں,8
پراستائیں,9
پراستکراہ,9
پراسرار,7
پراسٹیٹ,7
پراسپکٹس,8
پراسچت,6
پراسچتی,7
پراسک,5
پراسکئیں,8
پراسیس,6
پراسیسر,7
پراسیکٹس,8
پراسیکیوشن,10
پراسیکیوٹر,10
پراسیں,6
پراشرپا,7
پراشرپاؤ,8
پراشرپاؤں,9
پراشرپائیں,10
پراشری,6
پراشچت,6
پراشچتیں,8
پراعتماد,8
پرافت,5
پرافتی,6
پرافتیاں,8
پرافتے,6
پرافشانی,8
پرافشاں,7
پرافٹ,5
پرافٹس,6
پرال,4
پرالبدھ,7
پرالبدھیں,9
پرالمب,6
پرالک,5
پرالی,5
پرالیاں,7
پرامانک,7
پرامانکی,8
پرامرش,6
پرامرشی,7
پرامرشیں,8
پرامن,5
پرامودھ,7
پرامودھیں,9
پرامٹر,6
پرامید,6
پرامیسری_نوٹ,12
پرامیٹر,7
پرامیٹرز,8
پران,4
پران_آسن,8
پران_ناتھ,9
پران_پت,7
پران_پیارا,10
پرانا,5
پرانا_زمانہ,11
پرانا_پاپی,10
پرانا_پن,8
پرانا_کھنڈر,11
پرانا_گدھ,9
پرانا_گڑ,8
پرانا_گھاگ,10
پرانبھ,6
پرانبھیں,8
پرانتر,6
پرانتری,7
پرانترے,7
پراندا,6
پراندام,7
پراندوں,7
پراندہ,6
پراندے,6
پرانسا,6
پرانمکھ,7
پرانمکھیا,9
پرانن,5
پرانوں,6
پرانٹھا,7
پرانک,5
پرانکی,6
پرانکے,6
پرانگن,6
پرانی,5
پرانی_آن,8
پرانی_بساط,10
پرانی_تکلیف,11
پرانی_دنیا,10
پرانی_قدر,9
پرانی_لکیر,10
پرانی_مثل,9
پرانی_چال,9
پرانی_چوٹ,9
پرانی_ہڈی_کا,12
پرانیاں,7
پرانے,5
پرانے_دھڑے,10
پرانے_لوگ,9
پرانے_مذہب,10
پرانے_وقتوں_کے,14
پرانے_چاول,10
پرانے_ڈھرے,10
